Active,Agency,BraillePlates,City,CityCount,City_Related,CopyQuantity,Delivery,DeliveryCount,DescripNotes,FarePanel,Field 76,InternalNotes,LastPrintedLookup,LastSurveyedLookup,MonthPrinted,MonthPrintedCount,NonStopCity,NonStopLocation,Note600s,OverrideEffDate,PhoneID,ShelterNum,Sidenote,SignClassification,SignClassificationCount,SignEventCodeM,SignEventCodeP,SignEventCodeS,SignID,SignType,SignTypeCount,Status,StopDescription,Stop_id_suffix,Stops_CityF_Lookup,TIDFile,Tag,TempFlag,UNIQUEID,UseOldMakepoints,stp_511_id
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,"Changed from T24 to R22 May 17, 2010 --TG",2022-01-21,2009-10-06,2022-05,2603,,,No,,51617,,,Polesign,2630,M,P,S,149,R22,2630,OK,"University Ave. at Bonar St., Berkeley, FS E",,Berkeley,,SP22,No,9903740,No,51617
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,Spare parts exchange,2022-01-21,2009-10-23,2022-05,2603,,,No,,53136,,,Polesign,2630,M,P,S,747,R22,2630,OK,"University Ave. at Grant St., Berkeley, FS W",,Berkeley,,F22,No,9908370,No,53136
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,"Changed from T24 to R22 May 17, 2010 --TG",2022-01-21,2009-10-23,2022-05,2603,,,No,,51900,,,Polesign,2630,M,P,S,150,R22,2630,OK,"University Ave. at Grant St., Berkeley, FS E",,Berkeley,,F22,No,0305930,No,51900
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,"Changed from T24 to R22 May 17, 2010 --TG. Moved farside 11/2018 - ARP Moved back nearside 3/2019 - ARP",2022-01-21,2009-10-06,2022-05,2603,,,No,,57557,,,Polesign,2630,M,P,S,602,R22,2630,OK,"University Ave. at Martin Luther King Jr. Way, Berkeley, NS W",,Berkeley,,SP22,Yes,0305980,No,57557
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,"Changed from T24 to R22 May 17, 2010 --TG",2022-01-21,2009-02-20,2022-05,2603,,,No,,55988,,,Polesign,2630,M,P,S,603,R22,2630,OK,"University Ave. at Martin Luther King Jr. Way, Berkeley, FS E",,Berkeley,,F22,No,0305990,No,55988
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,,2022-01-21,2009-10-23,2022-05,2603,,,No,,55722,,,Polesign,2630,M,P,S,866,R22,2630,OK,"University Ave. at Sacramento St., Berkeley, NS W",,Berkeley,,SP22,Yes,0306040,No,55722
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Clear Channel,2630,,,,,2022-01-21,2009-10-23,2022-07,2603,,,No,,56667,700831,,Shelter,2630,M,P,S,363,S3,2630,OK,"University Ave. at Sacramento St., Berkeley, FS E",,Berkeley,,F22,No,0306050,No,56667
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Clear Channel,2630,,,,19 WE deleted 12/23/07,2019-03-21,2009-10-06,2020-08,2603,,,No,,55365,703111,,Shelter,2630,M,P,S,324,S3,2630,OK,"University Ave. at San Pablo Ave., Berkeley, NS W",,Berkeley,,,No,0306060,No,55365
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,No map case in shelter,2022-01-21,2009-10-23,2022-05,2603,,,No,,54466,793011,,Polesign,2630,M,P,S,754,R22,2630,OK,"University Ave. at Shattuck Ave., Berkeley, NS E",,Berkeley,,F22,Yes,0306080,No,54466
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,,2022-01-21,2009-02-20,2022-05,2603,,,No,,52566,,,Polesign,2630,M,P,S,1504,R22,2630,OK,"University Ave. at San Pablo Ave., Berkeley, FS W",,Berkeley,,SP22,No,0306410,No,52566
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,CN 3/2018,2021-12-06,2009-02-04,2022-05,2603,Berkeley,,Yes,,57300,,,Polesign,2630,M,P,S,463,R22,2630,OK,"University Ave. at Kala Bagai Way, Berkeley, FS E",,Berkeley,,F22,No,0306420,No,57300
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,,2019-06-06,2009-10-13,2022-01,2603,,,No,,55664,,,Polesign,2630,M,P,S,440,R22,2630,OK,"Warring St. at Parker St., Berkeley, FS N",,Berkeley,,F22,No,0306140,No,55664
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,,2019-06-06,2009-10-13,2022-01,2603,,,No,,59114,,,Polesign,2630,M,P,S,441,R22,2630,OK,"Warring St. at Parker St., Berkeley, NS S",,Berkeley,,F22,No,0306150,No,59114
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,Should have Flex information.,2017-06-19,,2017-06,2603,,,No,,56599,,,Polesign,2630,M,P,S,407,R22,2630,Needs no service sign,"Castro Valley BART, Castro Valley, going E",,Castro Valley,,W19-NNS,No,9800350,No,56599
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,"Eden HospitalPL 9/3 - Modified 9/10, removed NX4",2019-06-06,2010-03-24,2022-01,2603,,,No,,59446,,,Polesign,2630,M,P,S,867,R22,2630,OK,"Castro Valley Blvd. at Lake Chabot Road, Castro Valley, FS E",,Castro Valley,,SP22,No,9800450,No,59446
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,Eden Hospital. No map case in shelter,2019-06-06,2010-03-24,2022-01,2603,,,No,,56628,704401,,Polesign,2630,M,P,S,868,R22,2630,OK,"Castro Valley Blvd. at Lake Chabot Road, Castro Valley, NS W",,Castro Valley,,SP22,Yes,9800440,No,56628
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Clear Channel,2630,,,,on Flex,2017-06-19,2009-12-08,2017-06,2603,,,No,,55928,701901,,Shelter,2630,M,P,S,772,S3,2630,Has no service sign,"Castro Valley Blvd. at Marshall St., Castro Valley, FS W",,Castro Valley,,CCOFeb21,No,9800460,No,55928
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,"PL ..  9/10 modified tp- fairmont hosp. instead of cv bart because stop is NS, i.e. before entering cv bart.",2019-06-06,2010-03-24,2022-01,2603,,,No,,59887,,,Polesign,2630,M,P,S,869,R22,2630,OK,"Castro Valley Blvd. at Redwood Road, Castro Valley, NS E",,Castro Valley,,SP22,No,9800490,No,59887
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,no case in shelter,2019-06-06,2010-03-24,2022-01,2603,,,No,,58366,704801,,Polesign,2630,M,P,S,870,R22,2630,OK,"Castro Valley Blvd. at Redwood Road, Castro Valley, FS W",,Castro Valley,,SP22,Yes,9800480,No,58366
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Clear Channel,2630,,,,on flex,2017-06-19,2009-12-08,2017-06,2603,,,No,,59332,701801,,Shelter,2630,M,P,S,773,S3,2630,Has no service sign,"Castro Valley Blvd. at Yeandle Ave., Castro Valley, FS E",,Castro Valley,,CCOFeb21,No,9800580,No,59332
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2022-01,2603,,,No,,57716,,,Polesign,2630,M,P,S,408,R22,2630,OK,"Center St. at Castro Valley Park and Ride, Castro Valley, NS N",,Castro Valley,,SP22,No,9804110,No,57716
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,PL 9/3,2019-06-06,2010-03-24,2022-01,2603,,,No,,53432,,,Polesign,2630,M,P,S,871,R22,2630,OK,"Center St. at Grove Way, Castro Valley, NS S",,Castro Valley,,SP22,No,9800670,No,53432
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,"John St. P&RPL 9/3 (80.NX4)",2019-06-06,2009-11-18,2019-12,2603,,,No,,53220,,,Polesign,2630,M,P,S,873,R22,2630,To remove,"John Dr. at Foothill Blvd., Castro Valley, NS W",,Castro Valley,,R22Susp,No,9801810,No,53220
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2010-03-24,2022-01,2603,,,No,,51037,,,Polesign,2630,M,P,S,874,R22,2630,OK,"Lake Chabot Road at Eden Medical Center, Castro Valley, OP N",,Castro Valley,,SP22,No,9902230,No,51037
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,PL,2019-06-06,2010-03-24,2022-01,2603,,,No,,51150,,,Polesign,2630,M,P,S,876,R22,2630,OK,"Redwood Road at Castro Valley Blvd., Castro Valley, FS S",,Castro Valley,,SP22,No,9802590,No,51150
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,55654,,,Polesign,2630,M,P,S,1559,R22,2630,OK,"Arlington Ave. at Coventry Road, Kensington, FS S",,Kensington,,SP22,No,9900230,No,55654
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-15,2022-01,2603,,,No,,54133,,,Polesign,2630,M,P,S,1558,R22,2630,OK,"Arlington Ave. at Oberlin Ave., Kensington, OP S",,Kensington,,SP22,No,9900270,No,54133
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,54660,,,Polesign,2630,M,P,S,1554,R22,2630,OK,"Arlington Ave. at Rincon Road, Kensington, NS S",,Kensington,,SP22,No,9900280,No,54660
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,57357,,,Polesign,2630,M,P,S,1555,R22,2630,OK,"Arlington Ave. at Rincon Road, Kensington, FS S",,Kensington,,SP22,No,9900290,No,57357
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,50905,,,Polesign,2630,M,P,S,1557,R22,2630,OK,"Arlington Ave. at Sunset Dr., Kensington, FS S",,Kensington,,SP22,No,9900300,No,50905
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,50959,,,Polesign,2630,M,P,S,1556,R22,2630,OK,"Arlington Ave. at Westminster Ave., Kensington, OP S",,Kensington,,SP22,No,9900340,No,50959
Yes,ACTransit,,Kensington,1997,Kensington,1,Polecrew,2630,,,,does not change 12/07,2019-06-06,2009-01-15,2022-01,2603,,,No,,50560,,,Polesign,2630,M,P,S,1522,R22,2630,OK,"Colusa Ave. at Oak View Ave., Kensington, NS S",,Kensington,,F22,No,9900590,No,50560
Yes,ACTransit,,El Sobrante,1997,El Sobrante,1,Polecrew,2630,,,,,2019-12-31,2009-11-10,2021-12,2603,,,Yes,,51149,,,Polesign,2630,M,P,S,1595,R22,2630,OK,"Glenlock St. at Avon Lane, El Sobrante, NS N",,El Sobrante,,,No,9900620,No,51149
Yes,ACTransit,,El Sobrante,1997,El Sobrante,1,Polecrew,2630,,,,,2019-12-31,2009-11-10,2021-12,2603,,,Yes,,50640,,,Polesign,2630,M,P,S,1597,R22,2630,OK,"Rollingwood Dr. at Fordham St., El Sobrante, NS W",,El Sobrante,,,No,9900990,No,50640
Yes,ACTransit,,El Sobrante,1997,El Sobrante,1,Polecrew,2630,,,,,2019-12-31,2009-11-06,2021-12,2603,,,Yes,,55460,,,Polesign,2630,M,P,S,1596,R22,2630,OK,"Rollingwood Dr. at Greenwood Dr., El Sobrante, NS W (east intersection)",,El Sobrante,,,No,9901010,No,55460
Yes,ACTransit,,El Sobrante,1997,El Sobrante,1,Polecrew,2630,,,,,2020-08-09,2014-12-15,2021-12,2603,,,Yes,,55242,,,Polesign,2630,M,P,S,1598,R22,2630,OK,"Rollingwood Dr. at Greenwood Dr., El Sobrante, NS S (west intersection)",,El Sobrante,,,No,9901020,No,55242
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,52010,,,Polesign,2630,M,P,S,1543,R22,2630,OK,"1749 Arlington Blvd., El Cerrito, going S",,El Cerrito,,SP22,No,0500030,No,52010
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,59904,,,Polesign,2630,M,P,S,1545,R22,2630,OK,"1525 Arlington Blvd., El Cerrito, MB SE",,El Cerrito,,SP22,No,0500020,No,59904
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,,2022-01,2603,,,No,,59914,,,Polesign,2630,M,P,S,1547,R22,2630,OK,"Arlington Blvd. at Brewster Dr., El Cerrito, NS S (north intersection)",,El Cerrito,,SP22,No,0500080,No,59914
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,55629,,,Polesign,2630,M,P,S,1549,R22,2630,OK,"Arlington Blvd. at Brewster Dr., El Cerrito, NS S (south intersection)",,El Cerrito,,SP22,No,0500100,No,55629
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,52125,,,Polesign,2630,M,P,S,1548,R22,2630,OK,"Arlington Blvd. at Buckingham Dr., El Cerrito, FS E",,El Cerrito,,SP22,No,0500110,No,52125
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,Yes,,56944,,,Polesign,2630,M,P,S,1542,R22,2630,OK,"Arlington Blvd. at Cutting Blvd., El Cerrito, NS S",,El Cerrito,,SP22,No,0500120,No,56944
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,59344,,,Polesign,2630,M,P,S,1551,R22,2630,OK,"Arlington Blvd. at Don Carol Dr., El Cerrito, FS E",,El Cerrito,,SP22,No,0500150,No,59344
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,59924,,,Polesign,2630,M,P,S,1550,R22,2630,OK,"Arlington Blvd. at Havens Pl., El Cerrito, NS E",,El Cerrito,,SP22,No,0500170,No,59924
Yes,ACTransit,,El Cerrito,1997,Kensington,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,59881,,,Polesign,2630,M,P,S,1553,R22,2630,OK,"Arlington Blvd. at Lamm Ct., Kensington, NS S",,El Cerrito,,SP22,No,0500180,No,59881
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,Moved from 53010,2019-06-06,2009-01-21,2022-01,2603,,,No,,51316,,,Polesign,2630,M,P,S,1546,R22,2630,OK,"Arlington Blvd. at Madera Dr., El Cerrito, NS S",,El Cerrito,,SP22,No,9902850,No,51316
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-15,2022-01,2603,,,No,,55610,,,Polesign,2630,M,P,S,1552,R22,2630,OK,"Arlington Blvd. at Moeser Lane, El Cerrito, NS S",,El Cerrito,,SP22,No,0500220,No,55610
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,50992,,,Polesign,2630,M,P,S,1544,R22,2630,OK,"Arlington Blvd. at Potrero Ave., El Cerrito, NS E",,El Cerrito,,SP22,No,0500230,No,50992
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,57223,,,Polesign,2630,M,P,S,1541,R22,2630,OK,"Barrett Ave. at Arlington Blvd., El Cerrito, NS S",,El Cerrito,,SP22,No,0500380,No,57223
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-15,2022-01,2603,,,No,,55459,,,Polesign,2630,M,P,S,1539,R22,2630,OK,"Barrett Ave. at Carquinez Ave., El Cerrito, FS E",,El Cerrito,,SP22,No,0500400,No,55459
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-15,2022-01,2603,,,No,,54898,,,Polesign,2630,M,P,S,1537,R22,2630,OK,"Barrett Ave. at Edwards Ave., El Cerrito, NS E",,El Cerrito,,SP22,No,0500430,No,54898
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,50993,,,Polesign,2630,M,P,S,1535,R22,2630,OK,"Barrett Ave. at Harris Ave., El Cerrito, NS N",,El Cerrito,,SP22,No,0500440,No,50993
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,57670,,,Polesign,2630,M,P,S,1540,R22,2630,OK,"Barrett Ave. at La Honda Ave., El Cerrito, FS E",,El Cerrito,,SP22,No,0500450,No,57670
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,50996,,,Polesign,2630,M,P,S,1538,R22,2630,OK,"Barrett Ave. at Tulare Ave., El Cerrito, NS E",,El Cerrito,,SP22,No,0500470,No,50996
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-15,2022-01,2603,,,No,,53317,,,Polesign,2630,M,P,S,1536,R22,2630,OK,"Barrett Ave. at Yuba St., El Cerrito, NS N",,El Cerrito,,SP22,No,0500500,No,53317
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-29,2020-08,2603,,,No,,52033,,,Polesign,2630,M,P,S,1608,R22,2630,OK,"Central Ave. at Carlson Blvd., El Cerrito, FS W",,El Cerrito,,F22,No,0500530,No,52033
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,"Changed from T24 to R22 May 18, 2010 --TG",2019-06-06,2009-01-29,2021-12,2603,,,No,,52544,,,Polesign,2630,M,P,S,782,R22,2630,OK,"Central Ave. at San Pablo Ave., El Cerrito, NS W",,El Cerrito,,F22,No,0500540,No,52544
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-15,2022-01,2603,,,No,,58780,,,Polesign,2630,M,P,S,1520,R22,2630,OK,"Colusa Ave. at Curry Ave., El Cerrito, NS S",,El Cerrito,,F22,No,0500570,No,58780
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,52625,,,Polesign,2630,M,P,S,1519,R22,2630,OK,"Colusa Ave. at Fairmount Ave., El Cerrito, FS E",,El Cerrito,,F22,No,0500580,No,52625
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,No,,59882,,,Polesign,2630,M,P,S,1521,R22,2630,OK,"Colusa Ave. at Lynn Ave., El Cerrito, FS S",,El Cerrito,,F22,No,0500600,No,59882
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2018-12-04,2009-10-23,2021-12,2603,,,No,,52942,,,Polesign,2630,M,P,S,1320,R22,2630,OK,"El Cerrito del Norte BART, El Cerrito",,El Cerrito,,l767,No,9907790,No,52942
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2018-12-04,2010-12-24,2021-12,2603,,,No,,58885,,,Polesign,2630,M,P,S,570,R22,2630,OK,"El Cerrito del Norte BART, El Cerrito, going N",,El Cerrito,,F22,No,0500700,No,58885
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2018-12-04,2009-10-23,2021-12,2603,,,No,,55524,,,Polesign,2630,M,P,S,1324,R22,2630,OK,"El Cerrito del Norte BART Bay 2, El Cerrito, going S",,El Cerrito,,F22,No,0500760,No,55524
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2018-12-04,2010-12-24,2021-12,2603,,,No,,59667,,,Polesign,2630,M,P,S,581,R22,2630,OK,"El Cerrito del Norte BART Bay 1, El Cerrito, going S",,El Cerrito,,,No,0500770,No,59667
Sort of,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-11-12,2020-01,2603,,,No,,51762,,,Polesign,2630,M,P,S,738,R22,2630,To remove,"El Cerrito Plaza BART, El Cerrito, going N",,El Cerrito,,R22Susp,Yes,9904210,No,51762
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-11-12,2021-12,2603,,,No,,57900,,,Polesign,2630,M,P,S,739,R22,2630,OK,"El Cerrito Plaza BART, El Cerrito, going S",,El Cerrito,,,Yes,0500900,No,57900
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,"Should have 71 removed, to sign 1936",2019-06-06,2009-11-12,2021-12,2603,,,No,,50500,,,Polesign,2630,M,P,S,740,R22,2630,OK,"El Cerrito Plaza BART, El Cerrito, going N",,El Cerrito,,,No,0500850,No,50500
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-11-12,2021-12,2603,,,No,,51177,,,Polesign,2630,M,P,S,741,R22,2630,OK,"El Cerrito Plaza BART, El Cerrito, going S",,El Cerrito,,F22,No,0500890,No,51177
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,Yes,,53371,,,Polesign,2630,M,P,S,1518,R22,2630,OK,"Fairmount Ave. at Ashbury Ave., El Cerrito, NS E",,El Cerrito,,F22,No,0500930,No,53371
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,Yes,,57543,,,Polesign,2630,M,P,S,1517,R22,2630,OK,"Fairmount Ave. at Behrens St., El Cerrito, FS E",,El Cerrito,,F22,No,0500950,No,57543
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-01-21,2022-01,2603,,,Yes,,56570,,,Polesign,2630,M,P,S,1516,R22,2630,OK,"Fairmount Ave. at Victoria St., El Cerrito, NS E",,El Cerrito,,F22,No,0501010,No,56570
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Clear Channel,2630,,,,,2021-10-28,2010-12-24,2022-07,2603,,,No,,55562,703201,,Shelter,2630,M,P,S,567,S5,2630,OK,"San Pablo Ave. at Carlson Blvd., El Cerrito, FS N",,El Cerrito,,F22,No,0501420,No,55562
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Clear Channel,2630,,,,,2021-10-28,2010-12-24,2022-07,2603,,,No,,52221,703211,,Shelter,2630,M,P,S,584,S5,2630,OK,"San Pablo Ave. at Carlson Blvd., El Cerrito, FS S",,El Cerrito,,F22,No,0501430,No,52221
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-10-26,2020-08,2603,,,No,,59596,,,Polesign,2630,M,P,S,1607,R22,2630,OK,"San Pablo Ave. at Central Ave., El Cerrito, NS S",,El Cerrito,,F22,No,0501435,No,59596
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Polecrew,2630,,,,,2019-06-06,2009-11-06,2020-08,2603,,,Yes,,52115,,,Polesign,2630,M,P,S,1605,R22,2630,OK,"San Pablo Ave. at Cutting Blvd., El Cerrito, FS S (El Cerrito del Norte BART)",,El Cerrito,,F22,No,0501460,No,52115
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Clear Channel,2630,,,,,2019-03-21,2010-12-24,2022-07,2603,,,No,,58855,703221,,Shelter,2630,M,P,S,568,S5,2630,OK,"San Pablo Ave. at Moeser Lane, El Cerrito, FS N",,El Cerrito,,F22,No,0501560,No,58855
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Clear Channel,2630,,,,,2019-03-21,2010-12-24,2022-07,2603,,,Yes,,55117,703241,,Shelter,2630,M,P,S,569,S5,2630,OK,"San Pablo Ave. at Potrero Ave., El Cerrito, FS N",,El Cerrito,,F22,No,0501570,No,55117
Yes,ACTransit,,El Cerrito,1997,El Cerrito,1,Clear Channel,2630,,,,,2019-03-21,2010-12-24,2022-07,2603,,,Yes,,55506,703251,,Shelter,2630,M,P,S,582,S5,2630,OK,"San Pablo Ave. at Potrero Ave., El Cerrito, FS S",,El Cerrito,,F22,No,0501580,No,55506
Yes,ACTransit,,Richmond,1997,Richmond,1,Polecrew,2630,,,,,2019-12-31,2009-11-06,2021-12,2603,,,No,,55455,,,Polesign,2630,M,P,S,1606,R22,2630,OK,"Hilltop Mall, Richmond",,Richmond,,F22,No,1301960,No,55455
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2022-01-21,2009-10-06,2022-05,2603,,,No,,56610,,,Polesign,2630,M,P,S,1443,R22,2630,OK,"40th St. at Harlan St., Emeryville, NS W",,Emeryville,,F22,Yes,0600040,No,56610
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,"57.14.C PL no F stop",2022-01-21,2009-10-28,2022-05,2603,,,No,,50577,,,Polesign,2630,M,P,S,880,R22,2630,OK,"40th St. at Hollis St., Emeryville, FS E",,Emeryville,,F22,Yes,0600050,No,50577
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2022-01-21,2009-10-06,2022-05,2603,,,No,,57578,,,Polesign,2630,M,P,S,1303,R22,2630,OK,"40th St. at Hollis St., Emeryville, NS W",,Emeryville,,F22,Yes,0600060,No,57578
Yes,ACTransit,,Emeryville,1997,Oakland,1,Polecrew,2630,,,,,2022-01-21,2010-03-01,2022-05,2603,,,No,,52260,,,Polesign,2630,M,P,S,1444,R22,2630,OK,"40th St. at Horton St., Oakland, FS W",,Emeryville,,F22,Yes,0600970,No,52260
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2021-12-06,2009-12-07,2022-05,2603,,,No,,50937,,,Polesign,2630,M,P,S,881,R22,2630,OK,"40th St. at San Pablo Ave., Emeryville, MB E",,Emeryville,,F22,No,0600990,No,50937
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2019-06-06,2010-01-19,2020-08,2603,,,No,,50971,,,Polesign,2630,M,P,S,882,R22,2630,OK,"40th St. at Adeline St., Emeryville, NS E",,Emeryville,,,No,0601000,No,50971
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2019-06-06,2009-10-06,2022-01,2603,,,Yes,,50927,,,Polesign,2630,M,P,S,883,R22,2630,OK,"40th St. at San Pablo Ave., Emeryville, FS E",,Emeryville,,F22,No,0600980,No,50927
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2019-08-13,2009-04-28,2022-01,2603,,,No,,51627,,,Polesign,2630,M,P,S,885,R22,2630,OK,"40th St. at San Pablo Ave., Emeryville, NS W",,Emeryville,,F22,Yes,0601040,No,51627
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2019-06-06,2009-10-06,2021-10,2603,,,No,,56772,,,Polesign,2630,M,P,S,1589,R22,2630,OK,"65th St. at Shellmound St., Emeryville, FS W",,Emeryville,,,No,0600190,No,56772
